20125022,Ikudol
20125023,Imadol
20125024,Jharuwarasi
20125025,Kaleswor
20125026,Khokana
20125028,Lamatar
20125029,Lele
20125030,Lubhu
20125031,Malta
20125032,Manikhel
20125033,Nallu
20125034,Pyutar
20125035,Sainbu
20125036,Sankhu
20125037,Siddhdipur
20125038,Sunakothi
20125042,Tikathali
20125040,Thecho
20125039,Thaiba
20125027,Lalitpur Sub Metropolitan City
20125019,Godawari
20125041,Thuladurlung
20125004,Bhattedanda
20125002,Badikhel
20128041,Narjamandap
20128042,Okharpauwa
20128045,Ratmate
20128038,Madanpur
20128035,Kumari
20128032,Kharanitar
20128027,Kakani
20128025,Jiling
20128024,Gorsyang
20128022,Gerkhu
20128014,Chauthe
20128009,Budhasing
20128002,Balkumari
20128001,Bageswori Chokade
20128052,Sikre
20128053,Sundaradevi
20128051,Shikharbesi
20128023,Ghyangphedi
20128007,Bhalche
20128003,Barsunchet
20128055,Suryamati
20128056,Talakhu
20128057,Taruka
20128058,Thanapati
20128059,Thansing
20128016,Dangsing
20128037,Likhu
20128026,Kabilas
20128029,Kalyanpur
20128017,Deurali
20128054,Sunkhani
20128060,Thaprek
20128043,Panchkanya
20128062,Urleni
20128047,Salme
20128034,Kintang
20128019,Fikuri
20128004,Belkot
20128006,Bhadratar
20128008,Bidur Municipality
20128011,Charghare
20128012,Chaturale
20128013,Chaughada
20128015,Chhap
20128018,Duipipal
20128020,Ganeshthan
20128028,Kalikahalde
20128031,Khadag Bhanjyang
20128033,Kholegaun Khanigaun
20128036,Lachyang
20128044,Ralukadevi
20128021,Gaunkharka
20128046,Rautbesi
20128048,Samari
20128049,Samundradevi
20128050,Samundratar
20128010,Bungtang
20128040,Manakamana
20128061,Tupche
20128005,Betini
20128039,Mahakali
20128030,Kaule
20129005,Dhunche
20129016,Thuman
20129006,Gatlang
20129003,Chilime
20129011,Langtang
20129017,Timure
20129012,Ramche
20129018,Yarsa
20129008,Haku
20129013,Saramthali
20129001,Bhorle
20129010,Laharepouwa
20129015,Thulogoun
20129009,Jibjibe (Nilkantha)
20129014,Syafru
20129007,Goljung
20129004,Dandagoun
20129002,Bridhim
20123020,Fulpingkot
20123043,Listikot
20123075,Thulodhading
20123007,Baruwa
20123042,Lisankhu
20123024,Gloche
